"id","gender","birthyr","race","educ","faminc","inputstate","pid3","pid7","votereg","ideo5","newsint","marstat","child18","employ","presvote16post","region"
136321919,1,1962,1,4,4,17,4,5,1,4,1,5,2,1,2,2
138659044,1,1966,1,3,10,24,3,5,1,4,1,1,2,1,2,3
137912130,1,1962,1,3,7,54,2,7,1,4,1,1,2,1,2,3
132431781,1,1957,1,4,5,17,1,2,2,3,3,1,2,1,7,2
132639394,1,1972,1,3,5,36,3,4,1,3,2,6,2,1,1,1
141434411,1,1970,1,3,8,17,2,7,1,5,1,1,1,1,2,2
144440652,1,1966,1,3,11,12,3,4,1,3,1,5,2,1,2,3
134766561,1,1964,1,3,11,12,3,5,1,3,1,1,2,1,2,3
140826825,1,1962,1,4,9,49,2,7,1,5,1,1,2,1,2,4
135820103,1,1960,1,4,8,48,1,1,1,2,1,1,1,1,1,3
134042320,1,1957,1,4,12,5,3,5,1,5,1,1,2,1,2,3
302765497,1,1971,1,4,5,41,1,1,1,1,1,5,2,1,1,4
134267860,1,1965,1,4,97,17,1,1,1,1,1,5,2,1,1,2
140829569,1,1967,1,3,11,41,3,4,1,4,1,1,2,1,3,4
143802840,1,1970,1,4,1,13,1,2,1,3,4,5,2,3,1,3
131963110,1,1973,1,3,31,26,2,7,1,5,1,5,2,1,2,2
135048703,1,1960,1,3,9,45,4,4,2,3,3,1,1,1,7,3
139778309,1,1972,1,3,11,9,2,7,1,4,1,5,2,4,2,1
135096751,1,1966,1,3,5,8,1,2,1,3,2,6,2,1,2,4
143205635,1,1973,1,4,6,26,1,1,1,1,1,1,1,1,1,2
158810511,1,1971,1,3,6,17,4,3,1,3,1,5,1,1,1,2
156025134,1,1960,1,4,1,22,1,1,1,2,1,5,2,7,1,3
152085688,1,1960,1,3,97,49,2,6,1,3,1,3,2,6,7,4
135292709,1,1962,1,4,4,41,3,5,1,3,1,6,2,9,2,4
139735280,1,1964,1,3,8,19,2,7,1,4,1,5,2,1,2,2
153819784,1,1960,1,3,8,39,3,4,1,5,1,1,2,1,6,2
139852537,1,1967,1,3,5,4,3,5,1,4,1,3,2,1,2,4
151164453,1,1960,1,3,7,20,3,4,1,3,1,1,2,1,2,2
135040002,1,1965,1,3,9,13,2,7,1,5,1,1,2,1,2,3
137502161,1,1966,1,4,97,19,2,7,1,5,1,5,2,1,2,2
134074100,1,1957,1,3,3,41,3,4,1,3,1,1,2,6,2,4
136437146,1,1966,1,3,7,29,3,4,1,3,2,5,2,1,1,2
133766331,1,1954,1,3,5,12,4,5,1,5,1,3,2,5,2,3
156898132,1,1968,1,3,10,45,2,6,1,5,1,1,1,1,2,3
159792660,1,1973,1,3,12,48,2,7,1,4,1,3,1,1,6,3
140202810,1,1973,1,4,4,12,3,3,1,3,2,1,1,1,7,3
138632773,1,1958,1,3,6,19,2,7,1,5,1,1,2,6,2,2
144100900,1,1966,1,3,12,37,3,3,1,3,1,1,2,1,1,3
154204763,1,1968,1,4,6,23,2,7,1,4,2,1,1,1,2,1
148808610,1,1968,1,4,11,27,1,2,1,2,1,1,1,1,1,2
132732298,1,1959,1,4,8,42,1,1,1,2,1,1,2,2,1,1
155823730,1,1973,1,3,4,32,5,4,1,6,1,1,2,1,3,4
139923174,1,1968,1,4,9,37,2,7,1,5,1,1,2,1,2,3
141094372,1,1961,1,3,6,32,4,5,1,4,1,5,2,1,2,4
146702800,1,1960,1,3,12,9,3,5,1,3,1,1,2,1,2,1
136498319,1,1960,1,3,10,25,3,5,1,4,1,1,2,1,2,1
141212217,1,1967,1,3,10,27,2,6,1,5,1,3,2,1,2,2
146712411,1,1963,1,3,10,1,2,7,1,5,1,1,1,1,2,3
134257094,1,1956,1,4,10,35,2,7,1,4,1,1,2,1,2,4
132586425,1,1957,1,4,6,18,1,2,1,3,2,1,2,6,1,2
138037479,1,1963,1,5,10,18,4,3,1,1,1,1,2,1,1,2
139530978,1,1965,1,5,10,12,3,4,1,4,1,1,2,1,2,3
134764552,1,1962,1,5,97,6,3,4,1,4,1,5,2,6,2,4
132713027,1,1970,1,5,10,34,1,1,1,1,1,3,2,1,1,1
148749992,1,1966,1,5,7,21,1,2,1,2,1,5,2,1,1,3
133483664,1,1973,1,5,7,47,3,4,1,3,3,5,2,1,7,3
134317504,1,1963,1,5,6,12,3,5,1,4,1,3,2,1,2,3
156830561,1,1966,1,5,31,51,2,7,1,5,1,1,1,1,2,3
145614832,1,1972,1,5,10,12,2,6,1,5,1,1,2,1,2,3
152707449,1,1966,1,5,10,55,1,1,1,1,1,1,2,1,1,2
139698166,1,1967,1,5,97,21,1,1,1,1,1,1,1,1,1,3
145225184,1,1965,1,5,10,48,1,1,1,1,1,1,2,1,1,3
301752863,1,1972,1,5,14,27,3,3,1,2,1,1,1,1,1,2
132952063,1,1954,1,5,9,12,1,1,1,3,1,1,2,1,1,3
134174235,1,1967,1,5,7,49,2,6,1,4,1,1,2,1,2,4
134567838,1,1959,1,5,11,13,3,5,1,5,1,1,2,5,2,3
139454118,1,1957,1,5,11,34,3,5,1,5,1,1,2,1,2,1
144402376,1,1965,1,5,10,28,3,5,1,5,1,1,1,1,2,3
289568810,1,1972,1,5,9,36,3,5,1,3,1,5,2,1,7,1
131803342,1,1964,1,5,10,48,3,5,1,3,2,1,2,1,2,3
134991093,1,1971,1,5,12,39,3,4,1,3,1,1,1,1,1,2
135168172,1,1955,1,5,7,27,3,5,1,3,2,1,2,1,2,2
133440145,1,1967,1,5,97,53,3,5,1,4,1,3,1,1,3,4
136368364,1,1965,1,5,5,48,1,1,1,1,1,5,2,1,1,3
133243270,1,1970,1,5,97,36,3,5,1,4,5,1,2,1,6,1
149839353,1,1966,1,5,13,17,3,4,1,4,1,1,2,1,2,2
153089831,1,1972,1,5,11,49,2,7,1,5,1,1,2,1,3,4
132360822,1,1972,1,5,8,39,3,4,1,3,1,5,2,1,6,2
131990445,1,1960,1,5,12,26,2,6,1,4,1,1,2,1,2,2
143511185,1,1963,1,5,5,47,3,4,1,3,1,1,2,2,3,3
137583830,1,1957,1,5,14,6,1,2,1,3,1,5,2,1,1,4
136371864,1,1961,1,5,31,12,3,5,1,4,2,1,1,1,3,3
134562595,1,1963,1,5,1,40,4,4,1,1,1,5,2,8,1,3
143327281,1,1965,1,5,10,37,1,1,1,1,1,6,2,5,1,3
136819794,1,1967,1,5,6,42,2,6,1,4,1,5,2,1,2,1
142360840,1,1965,1,5,10,42,2,7,1,5,1,1,1,1,2,1
135559374,1,1954,1,5,12,32,3,4,1,3,2,1,2,1,3,4
134362199,1,1965,1,5,10,6,1,1,1,1,1,6,2,1,1,4
136803099,1,1969,1,5,8,39,2,7,1,5,1,1,1,1,2,2
145188112,1,1968,1,5,8,6,1,1,1,2,1,3,2,1,1,4
135797850,1,1965,1,5,3,12,2,7,1,5,2,3,2,1,2,3
146563598,1,1969,1,5,10,26,1,1,1,2,2,1,1,1,1,2
137949125,1,1964,1,5,97,40,2,7,1,5,1,1,1,1,2,3
157250022,1,1963,1,5,2,4,3,5,1,5,1,5,2,5,2,4
141724540,1,1968,1,5,9,37,3,4,1,3,1,1,1,1,2,3
135068058,1,1957,1,5,97,48,2,7,1,5,1,5,2,2,2,3
133601166,1,1955,1,5,3,39,2,7,1,5,1,4,2,6,1,2
141230683,1,1968,1,5,7,9,3,5,1,2,1,1,1,1,2,1
132605570,1,1961,1,5,11,40,3,4,1,3,1,1,1,1,1,3
139417669,1,1963,1,5,9,6,3,3,1,3,1,5,2,1,1,4
137780229,1,1957,1,5,10,48,2,6,1,4,1,1,2,5,2,3
135118444,1,1959,1,5,4,41,2,6,1,5,3,1,2,8,2,4
139452690,1,1965,1,5,11,36,4,5,1,5,1,1,1,1,2,1
137138931,1,1959,1,5,9,29,2,7,1,5,1,1,2,1,2,2
135390380,1,1970,1,5,4,13,1,1,1,3,2,5,2,1,1,3
133826461,1,1955,1,5,9,34,1,1,1,2,1,1,2,5,1,1
136154129,1,1954,1,5,5,48,3,5,1,4,1,1,2,6,2,3
141775164,1,1964,1,5,11,19,2,7,1,5,1,1,2,1,2,2
139649159,1,1965,1,5,16,48,1,1,1,2,1,1,2,4,1,3
132356293,1,1963,1,5,5,8,1,1,1,3,1,6,2,6,1,4
132892710,1,1960,1,5,11,12,2,7,1,3,1,1,2,1,2,3
135785600,1,1956,1,5,11,6,2,7,1,4,1,1,1,1,2,4
135513860,1,1958,1,5,4,12,3,3,1,3,1,5,2,1,1,3
139886403,1,1962,1,5,7,48,2,7,1,5,1,5,2,1,7,3
146544005,1,1972,1,5,10,12,1,2,1,1,1,1,1,1,1,3
133385930,1,1964,1,5,97,26,2,7,1,4,2,5,2,4,2,2
141263905,1,1957,1,5,5,34,2,6,1,3,3,5,2,1,6,1
135787007,1,1966,1,5,5,26,3,4,1,3,3,3,1,1,3,2
140235850,1,1965,1,5,11,53,3,5,1,3,1,5,2,3,2,4
135450594,1,1965,1,5,10,4,2,7,1,4,1,1,2,1,2,4
139257782,1,1971,1,5,7,42,2,6,1,4,1,1,2,1,2,1
151529867,1,1969,1,5,4,31,1,1,1,2,1,1,1,4,1,2
132803278,1,1973,1,5,6,36,3,3,1,2,1,5,2,1,1,1
134796479,1,1967,1,5,9,46,2,7,1,4,1,1,2,1,2,2
155599387,1,1963,1,5,10,39,2,6,1,4,1,1,1,1,2,2
154882811,1,1972,1,5,11,4,2,7,1,5,1,5,2,1,2,4
136208750,1,1964,1,5,6,21,3,5,1,5,3,1,1,1,2,3
135366923,1,1969,1,5,12,42,2,7,1,5,2,1,2,1,2,1
133160523,1,1971,1,5,6,42,1,2,1,2,1,1,1,1,1,1
136075029,1,1969,1,5,7,42,1,2,1,2,1,1,2,1,2,1
133310400,1,1967,1,5,9,13,1,2,1,3,1,1,1,1,2,3
145743856,1,1963,1,5,3,28,3,4,1,3,1,3,1,4,2,3
136803113,1,1959,1,5,97,27,3,3,1,2,1,1,2,1,1,2
134243724,1,1957,1,5,10,18,3,5,1,4,1,1,2,1,2,2
155782577,1,1963,1,5,9,39,3,5,1,5,1,1,2,1,2,2
156613232,1,1966,1,5,12,12,1,1,1,1,1,1,1,1,1,3
134522366,1,1954,1,5,97,32,1,1,1,1,1,1,2,5,1,4
154370047,1,1969,1,5,97,32,3,5,1,5,1,1,1,1,2,4
134383927,1,1964,1,5,8,41,2,7,1,4,1,1,1,1,2,4
293030233,1,1972,1,5,1,36,1,1,1,1,1,5,2,2,1,1
133246224,1,1955,1,5,11,6,3,3,1,1,1,1,2,5,1,4
157189367,1,1966,1,5,97,18,3,4,1,3,1,1,2,1,2,2
139854210,1,1964,1,5,8,36,3,5,1,3,1,1,2,1,2,1
139430234,1,1969,1,5,10,4,3,5,1,4,1,1,2,1,2,4
136557427,1,1957,1,5,13,33,3,4,1,3,1,1,2,1,2,1
157658731,1,1963,1,5,97,48,3,5,1,4,2,1,1,1,2,3
134018863,1,1956,1,5,10,6,3,4,1,3,1,1,2,1,2,4
152126260,1,1969,1,5,8,26,2,7,1,4,1,6,2,1,2,2
144741428,1,1963,1,5,97,47,2,7,1,5,1,1,1,1,2,3
132487137,1,1960,1,5,12,31,3,3,1,3,1,1,2,1,1,2
138300497,1,1968,1,5,8,18,2,6,1,5,1,1,1,1,6,2
133161104,1,1955,1,5,2,6,4,5,1,5,1,5,2,6,2,4
133967224,1,1961,1,5,11,39,2,7,1,5,1,1,2,5,2,2
133096830,1,1964,1,5,10,12,3,3,1,3,1,5,2,1,1,3
153487606,1,1966,1,5,97,55,3,4,1,3,2,1,2,1,2,2
134021950,1,1959,1,5,10,18,3,5,1,4,1,1,2,1,2,2
131913970,1,1956,1,5,13,28,4,5,1,5,1,1,2,1,2,3
155091369,1,1969,1,5,7,48,1,1,1,1,1,1,1,6,1,3
139112525,1,1962,1,5,7,17,4,4,1,2,1,3,2,1,4,2
132755916,1,1954,1,5,4,37,3,5,1,5,1,1,2,5,2,3
153706965,1,1969,1,5,97,53,3,5,1,4,1,1,1,1,2,4
137905956,1,1962,1,5,97,36,1,1,2,1,1,5,2,4,7,1
144384687,1,1968,1,5,16,6,3,4,1,2,2,3,1,1,1,4
134546327,1,1958,1,5,5,17,3,5,1,5,2,1,2,1,2,2
135813957,1,1958,1,5,6,24,3,3,1,2,1,1,2,1,1,3
134420474,1,1963,1,6,31,28,2,7,1,4,1,1,2,1,2,3
135369660,1,1968,1,6,11,27,3,4,1,3,1,1,1,1,3,2
131976578,1,1969,1,6,97,42,1,2,1,2,1,1,1,1,1,1
143263637,1,1971,1,6,9,29,3,5,1,4,2,1,2,1,2,2
132881804,1,1956,1,6,16,36,2,6,1,4,1,3,1,1,2,1
132288078,1,1965,1,6,13,30,3,4,1,6,1,1,2,1,3,4
135844890,1,1954,1,6,97,42,1,2,1,3,1,1,2,1,1,1
136491424,1,1973,1,6,11,6,1,1,1,1,2,1,2,1,1,4
131853504,1,1958,1,6,97,23,2,7,1,3,1,1,2,1,2,1
139556472,1,1958,1,6,11,1,2,7,1,5,1,1,2,5,2,3
133222760,1,1957,1,6,11,55,1,2,1,2,1,1,2,1,1,2
134766533,1,1966,1,6,15,32,3,4,1,3,2,1,1,1,6,4
151480916,1,1971,1,6,2,51,3,4,1,4,2,5,2,1,2,3
133682170,1,1967,1,6,1,12,4,4,1,3,1,5,2,4,2,3
142386628,1,1962,1,6,9,50,3,3,1,1,1,1,2,1,1,1
146711711,1,1972,1,6,12,9,1,1,1,1,1,1,1,1,1,1
132189973,1,1962,1,6,12,24,1,2,1,3,1,3,2,1,1,3
133480185,1,1957,1,6,12,42,3,3,1,3,1,1,2,1,1,1
132723387,1,1961,1,6,7,21,1,2,1,2,1,1,2,1,1,3
132355033,1,1962,1,6,11,4,3,4,1,3,1,1,1,1,2,4
132671902,1,1959,1,6,97,11,1,2,1,3,3,5,2,1,7,3
133760381,1,1954,1,6,12,36,1,1,1,1,1,1,2,1,1,1
135427053,1,1958,1,6,5,27,3,5,1,3,1,5,2,1,2,2
134340674,1,1959,1,6,10,6,1,2,1,3,1,1,2,2,2,4
158334532,1,1972,1,6,97,9,2,7,1,5,2,1,1,7,2,1
133148399,1,1954,1,6,8,21,3,5,1,5,1,3,2,1,2,3
149248700,1,1972,1,6,12,48,3,5,1,4,1,5,2,1,2,3
131798400,1,1956,1,6,11,56,3,4,1,5,1,1,2,1,2,4
135392459,1,1963,1,6,9,12,1,2,1,3,3,5,2,2,1,3
133668968,1,1954,1,6,1,8,1,2,1,2,1,5,2,6,1,4
138675291,1,1958,1,6,97,12,3,4,1,4,1,1,2,1,2,3
144698539,1,1963,1,6,97,25,2,6,1,5,1,1,1,4,2,1
133456889,1,1966,1,6,11,19,2,6,1,4,2,1,2,1,2,2
134390409,1,1968,1,6,11,53,3,4,1,4,1,1,2,5,6,4
138908650,1,1973,1,6,12,6,1,2,1,3,1,3,2,1,1,4
133146068,1,1964,1,6,12,55,3,3,1,2,1,1,2,1,1,2
133616594,1,1961,1,6,97,21,3,3,1,6,2,1,1,2,1,3
136088588,1,1967,1,6,10,6,3,3,1,3,1,1,2,1,7,4
144135039,1,1970,1,6,13,25,4,5,1,1,1,3,1,1,1,1
131961164,1,1966,1,6,3,34,2,6,1,5,1,3,2,9,2,1
139885444,1,1968,1,6,97,26,3,4,1,3,1,1,1,1,1,2
138152286,1,1973,1,6,10,49,3,4,1,4,1,1,1,1,1,4
131965966,1,1955,1,6,97,29,3,4,1,2,1,1,2,1,1,2
280723092,1,1972,1,6,9,34,2,6,1,3,1,5,2,1,4,1
133073618,1,1957,1,6,9,39,3,3,1,3,1,6,2,1,1,2
137586861,1,1971,1,6,97,8,2,7,1,5,1,1,1,1,2,4
134658481,1,1956,1,6,97,34,3,5,1,3,1,1,2,2,2,1
135335276,1,1970,1,6,97,34,3,4,1,3,2,1,2,4,2,1
132711228,1,1970,1,6,97,31,2,7,1,4,1,1,1,1,2,2
135126144,1,1960,1,6,8,26,4,4,1,1,1,3,2,1,4,2
133552306,1,1954,1,6,11,19,1,2,1,4,1,1,2,1,2,2
158953423,1,1972,1,6,10,53,1,2,1,2,1,1,1,2,1,4
141297477,1,1963,1,6,6,46,2,7,1,5,2,1,2,1,2,2
140501962,1,1973,1,6,9,50,3,3,1,1,1,3,1,1,6,1
132046291,1,1971,1,6,10,34,3,5,1,4,2,1,2,1,2,1
133894662,1,1967,1,6,6,36,2,7,1,5,1,1,1,4,2,1
133399300,1,1964,1,6,11,9,2,7,1,3,1,1,1,1,3,1
139027636,1,1966,1,6,12,49,2,7,1,3,1,4,1,1,2,4
135582761,1,1971,1,6,11,24,1,1,1,2,1,1,1,1,1,3
135365285,1,1962,1,6,5,12,1,1,1,1,1,1,2,1,1,3
134712892,1,1970,1,6,7,55,3,4,1,2,1,3,2,1,4,2
137891207,1,1966,1,6,11,41,1,1,1,2,1,1,1,1,1,4
136656120,1,1963,1,6,8,12,1,1,1,2,1,3,1,1,1,3
135460660,1,1960,1,6,11,27,3,5,1,3,1,3,2,1,2,2
142889690,1,1963,1,6,10,8,1,2,1,2,1,6,1,1,1,4
133406692,1,1955,1,6,8,36,2,7,1,4,1,3,1,2,2,1
144380382,1,1972,1,6,12,42,2,7,1,4,1,1,1,1,2,1
133246714,1,1955,1,6,8,36,1,1,1,2,1,1,2,2,1,1
135742788,1,1966,1,6,14,34,3,5,1,4,1,1,2,2,2,1
135521168,1,1970,1,6,8,36,1,1,1,1,1,5,1,1,1,1
142543946,1,1966,1,6,6,28,4,5,1,4,1,3,2,1,2,3
132759353,1,1964,1,6,12,8,3,4,1,3,2,1,1,1,2,4
146062566,1,1963,1,6,12,6,1,1,1,2,1,1,1,1,1,4
136814201,1,1946,1,2,3,42,3,4,2,3,1,1,2,5,7,1
139154812,1,1939,1,1,4,8,3,5,1,4,2,1,2,5,2,4
143554312,1,1953,1,2,97,42,1,1,1,3,1,1,2,5,1,1
135622591,1,1933,1,2,4,20,2,7,1,4,1,1,2,5,2,2
306714743,1,1934,1,2,3,54,2,7,1,5,1,4,2,5,2,3
280693664,1,1945,1,2,97,12,2,7,1,5,1,6,2,5,2,3
150472986,1,1942,1,1,6,4,2,7,1,4,2,3,2,5,2,4
282510087,1,1952,1,1,5,26,2,7,1,4,1,1,2,2,2,2
148220421,1,1946,1,2,2,21,4,4,2,3,4,1,2,4,7,3
153341670,1,1946,1,2,4,54,1,1,1,1,1,1,2,5,1,3
144164754,1,1948,1,2,7,12,1,1,1,2,1,1,2,5,1,3
150034247,1,1948,1,2,3,24,1,1,1,5,1,6,2,6,1,3
139055727,1,1951,1,1,4,32,1,1,1,2,3,1,2,5,1,4
282318189,1,1951,1,2,10,48,2,7,1,5,1,1,2,2,2,3
155317175,1,1940,1,2,4,12,2,7,1,5,1,1,2,5,2,3
143752545,1,1947,1,2,5,9,1,1,1,4,1,1,2,5,2,1
280619562,1,1945,1,2,97,25,3,4,1,4,1,1,2,5,2,1
152558307,1,1952,1,2,2,42,2,7,1,5,1,1,2,6,2,1
153128751,1,1945,1,2,5,4,2,7,1,5,1,1,2,2,2,4
154729756,1,1936,1,2,3,39,3,4,1,4,1,4,2,5,1,2
280422463,1,1936,1,2,5,4,2,7,1,4,1,4,2,5,2,4
285650707,1,1945,1,2,5,42,2,7,1,4,2,1,2,5,2,1
142153577,1,1941,1,1,6,41,3,3,1,2,1,1,1,5,6,4
138103846,1,1944,1,1,4,6,2,7,1,4,1,1,2,5,2,4
159818798,1,1931,1,2,97,12,3,4,1,3,1,1,2,5,2,3
281865429,1,1933,1,1,5,24,3,5,3,4,1,1,2,5,7,3
154434160,1,1952,1,2,4,17,4,5,1,5,1,1,2,5,2,2
132710598,1,1950,1,2,7,46,3,5,1,5,2,1,2,1,2,2
132912198,1,1941,1,2,6,36,1,2,1,3,2,1,2,5,1,1
133227730,1,1943,1,2,97,34,3,5,1,5,1,1,2,5,2,1
144909911,1,1951,1,2,97,28,2,7,1,4,1,3,2,5,2,3
156572212,1,1945,1,2,97,13,2,7,1,5,1,1,2,5,2,3
150687781,1,1937,1,2,10,42,1,1,1,1,1,1,2,5,1,1
282005653,1,1945,1,1,5,48,2,7,1,3,1,1,2,5,2,3
156564358,1,1933,1,2,7,48,3,5,1,4,1,1,2,5,2,3
137878628,1,1944,1,2,97,12,1,1,1,3,1,3,2,5,1,3
153900837,1,1942,1,2,4,35,2,7,1,4,1,1,2,5,2,4
421377165,1,1925,1,2,4,6,1,2,1,2,2,4,2,5,2,4
145649972,1,1946,1,1,97,47,1,2,1,3,2,1,2,5,1,3
140147888,1,1942,1,2,4,12,3,3,1,3,2,1,2,5,1,3
132356286,1,1938,1,2,8,5,2,7,1,4,1,1,2,5,2,3
133762950,1,1941,1,2,4,36,3,3,1,3,1,1,2,5,1,1
133304947,1,1946,1,2,3,26,3,4,1,6,1,3,2,5,7,2
286687120,1,1952,1,2,10,6,2,7,2,5,3,1,2,2,7,4
146882539,1,1945,1,2,6,36,2,7,1,5,1,1,2,5,2,1
302812299,1,1934,1,2,2,6,2,7,1,5,2,3,2,5,2,4
135816505,1,1947,1,2,11,37,1,1,1,3,1,1,2,1,1,3
139331485,1,1953,1,1,2,2,3,4,1,4,2,2,2,5,2,4
155208374,1,1951,1,2,6,31,1,1,1,2,1,1,2,5,1,2
134323426,1,1939,1,2,5,4,3,5,1,4,1,1,2,5,2,4
133086169,1,1947,1,2,97,21,1,1,1,3,2,1,2,5,2,3
291774349,1,1932,1,1,5,55,2,7,1,5,1,1,2,5,2,2
135842867,1,1949,1,2,97,26,3,4,1,4,2,1,2,5,6,2
303305953,1,1934,1,2,3,12,2,7,1,4,1,4,2,5,2,3
145758031,1,1946,1,2,97,6,4,5,1,4,1,1,2,5,2,4
280551004,1,1945,1,2,4,48,1,2,1,2,2,4,2,5,1,3
140086932,1,1938,1,1,4,42,3,5,1,4,1,4,2,5,2,1
139449428,1,1939,1,2,6,34,3,4,1,3,1,1,2,5,2,1
139054411,1,1953,1,1,3,42,2,7,1,4,1,4,2,5,2,1
135635023,1,1949,1,2,5,4,1,1,1,3,2,1,2,5,1,4
139164227,1,1946,1,1,7,12,2,7,1,5,1,1,2,6,2,3
132587776,1,1943,1,2,9,34,3,5,1,3,1,1,2,5,2,1
139237244,1,1947,1,2,1,47,4,4,1,4,1,4,2,5,2,3
284449962,1,1952,1,2,97,27,3,5,1,5,1,1,2,5,2,2
134417450,1,1947,1,1,97,2,3,5,1,5,1,1,2,5,2,4
159898129,1,1952,1,2,97,1,3,4,1,1,1,1,2,5,6,3
133321810,1,1943,1,2,2,12,3,5,1,5,2,1,2,5,2,3
155324196,1,1953,1,2,6,2,3,4,1,4,1,1,2,5,2,4
305028527,1,1924,1,2,97,25,2,6,1,3,2,1,2,5,1,1
281529807,1,1951,1,2,8,48,2,7,1,4,1,1,2,5,2,3
157349884,1,1929,1,2,3,13,3,5,1,4,1,4,2,5,2,3
157432022,1,1940,1,1,6,48,2,7,1,5,1,1,1,1,2,3
137297474,1,1946,1,2,4,37,2,7,1,5,1,1,2,5,2,3
136143090,1,1944,1,2,97,19,1,2,1,4,1,1,2,5,1,2
152167644,1,1953,1,2,97,12,2,7,1,4,3,1,2,5,2,3
137054952,1,1948,1,2,7,45,2,6,1,6,2,1,2,5,2,3
132499744,1,1942,1,2,5,34,3,5,1,4,1,1,2,5,2,1
159077603,1,1952,1,2,4,8,3,4,1,3,1,5,2,1,1,4
291896058,1,1934,1,2,2,39,5,4,2,6,2,1,2,5,7,2
140242598,1,1940,1,2,4,13,3,5,1,4,2,1,2,5,2,3
159301533,1,1932,1,2,97,6,3,4,1,5,1,1,2,5,2,4
157199034,1,1936,1,2,3,4,2,7,1,5,1,1,2,5,7,4
137534347,1,1946,1,2,4,48,1,1,1,1,1,1,2,5,1,3
133129905,1,1929,1,2,3,1,2,7,1,5,1,4,2,5,2,3
283502330,1,1951,1,2,6,48,2,7,1,5,1,1,2,5,2,3
145482000,1,1938,1,2,6,48,3,5,1,5,1,1,2,5,2,3
149907127,1,1948,1,2,8,42,1,1,1,4,1,1,2,1,2,1
282375631,1,1953,1,2,2,8,1,2,1,3,2,3,2,6,1,4
159296255,1,1951,1,2,7,13,2,6,1,3,2,1,2,5,2,3
152614300,1,1951,1,2,8,39,3,5,2,4,1,1,2,5,7,2
159620859,1,1945,1,1,4,48,2,7,1,4,2,1,2,5,2,3
137330535,1,1950,1,2,97,42,1,1,1,3,1,1,2,5,1,1
137047826,1,1953,1,2,5,34,3,5,1,4,1,1,2,2,2,1
144357352,1,1948,1,2,5,55,1,1,1,1,1,1,2,5,1,2
280815198,1,1952,1,2,97,45,4,5,1,5,1,1,2,5,2,3
78125767,1,1923,1,1,97,6,1,2,1,2,1,1,2,5,1,4
134292290,1,1946,1,2,97,54,2,7,1,5,1,1,2,5,2,3
135067484,1,1943,1,1,5,47,2,7,1,4,1,1,2,5,2,3
135634120,1,1952,1,2,97,9,2,7,1,5,1,1,2,6,2,1
153077119,1,1938,1,2,97,39,3,5,1,4,1,1,2,5,2,2
139672581,1,1953,1,2,3,27,2,7,1,4,2,1,2,5,2,2
155017463,1,1946,1,2,6,42,3,3,1,2,1,6,2,5,1,1
280872353,1,1945,1,2,5,33,4,5,1,5,1,1,2,5,2,1
280739395,1,1933,1,2,14,53,2,6,1,5,1,1,2,2,2,4
140021048,1,1949,1,2,3,26,3,4,2,3,1,1,2,6,7,2
154659840,1,1937,1,1,6,54,2,7,1,4,1,4,2,5,2,3
138884199,1,1940,1,2,6,4,2,7,1,4,1,1,2,5,2,4
152850977,1,1946,1,2,5,47,3,3,1,3,1,1,2,5,1,3
138118833,1,1944,1,1,4,5,3,4,1,4,1,4,2,5,2,3
139863009,1,1948,1,2,7,34,3,5,1,3,1,1,2,5,2,1
280915627,1,1937,1,2,3,4,4,5,1,4,1,4,2,5,2,4
133968183,1,1941,1,1,97,20,3,5,1,3,1,1,2,5,2,2
138570473,1,1952,1,2,6,34,3,4,1,4,1,1,2,1,2,1
151452937,1,1953,1,2,9,29,3,3,1,3,2,1,2,5,1,2
142158078,1,1948,1,1,8,24,2,7,1,5,1,1,2,5,2,3
139026964,1,1939,1,2,3,32,2,7,1,5,2,3,2,5,2,4
280438325,1,1929,1,2,4,42,2,6,1,3,2,1,2,5,2,1
296378438,1,1928,1,2,5,8,3,5,1,4,3,4,2,5,2,4
136941447,1,1952,1,2,5,18,1,2,1,2,2,4,2,1,1,2
285984663,1,1952,1,2,6,37,3,5,1,3,1,3,1,1,2,3
142183047,1,1945,1,2,8,12,3,4,1,4,1,4,2,1,2,3
281923158,1,1934,1,1,2,42,2,7,1,4,1,2,2,5,2,1
133714496,1,1944,1,2,97,12,3,4,1,3,1,1,2,9,2,3
155328130,1,1937,1,1,7,26,3,5,1,4,1,1,2,5,2,2
146315406,1,1946,1,2,4,17,2,6,1,5,1,1,2,5,2,2
140244061,1,1928,1,2,9,26,3,3,1,2,3,4,2,5,1,2
280133293,1,1953,1,2,8,42,3,4,1,3,2,5,2,5,2,1
155556729,1,1932,1,1,3,20,2,6,1,5,1,4,2,5,2,2
140518090,1,1936,1,2,5,44,3,3,1,3,1,1,2,5,1,1
142425996,1,1942,1,2,5,18,2,6,1,4,1,1,2,5,2,2
132920423,1,1943,1,2,5,36,2,7,1,3,2,1,2,5,2,1
147679013,1,1942,1,2,3,39,1,1,1,3,1,1,2,5,1,2
152244420,1,1942,1,2,6,12,2,7,1,3,2,1,2,5,2,3
133880221,1,1939,1,3,7,1,2,7,1,4,1,1,2,5,6,3
78639714,1,1924,1,4,8,45,2,6,1,4,1,1,2,5,2,3
133306529,1,1947,1,4,6,26,3,5,1,4,1,1,2,5,2,2
133704304,1,1950,1,3,5,55,2,7,1,4,1,3,2,1,2,2
133492848,1,1937,1,4,4,48,3,5,1,5,1,1,2,5,2,3
